timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664748.6928742,-13.7026412989395,-15.648123561232246,-16.52796129670546,19.211848024366475,-8.91472205719115
1786664748.6967804,-10.059209637685223,-20.22316915140519,-17.1668394084861,24.309181213045402,-5.311195800123434
1786664748.7006867,-8.695470687455842,-17.212345109954303,-17.01081779573551,22.542004153246253,-3.723287223990128
1786664748.704593,-11.595430319108473,-4.594814888531101,-22.021302265130394,15.46537478261876,-2.160986034282646
1786664748.7084992,-11.108742414484329,-13.482037716805413,-22.490825523156065,4.2005876897038466,-4.645111504294766
1786664748.7124054,-4.105054140619374,-11.420291106271488,-22.13500627678729,-0.8630480349073956,0.42797972952203284
1786664748.7163117,1.5319687174525116,1.2330948969779274,-27.393086373743582,-5.162613997691979,0.44724500800245703
1786664748.720218,11.901005830475704,5.763424294787181,-29.5821138425473,-10.78180539774415,2.134674906058504
1786664748.7241242,8.414492319144532,-6.732347785699918,-24.008304012258883,-14.027363704244193,0.2902205751606781
1786664748.7280304,5.377382691386027,-4.422022737432227,-13.450507656417074,-18.672700024515827,-1.7116718072311183
1786664748.7319367,6.965425926373571,0.41840432438949504,-18.240913267588017,-17.522481626935807,-5.249751840723025
1786664748.735843,6.652130075612458,5.8021649480191195,-15.161726244041747,-14.248800271205772,-5.946416126079107
1786664748.7397492,1.4706131577233643,-1.3936524821418734,-16.460954091876907,-25.962265814191245,-2.2197240078426925
1786664748.7436554,-2.83380113855793,1.7461878175025967,-5.446413646583152,-25.76266783462404,2.003295862524271
1786664748.7475617,-5.792946807664349,6.83844323139872,-7.698905332609161,-24.611806134584025,-0.1766586796382627
1786664748.751468,-7.6585408784078695,6.587903573105771,-6.51359915408384,-23.58001712360028,3.8663598623477906
1786664748.7553742,-13.214435989822215,4.240033921859949,-1.697120617917217,-18.73130286392758,-2.492433874460168
1786664748.7592804,-18.626429928217046,4.328692181286032,8.90638739106495,-10.437622925728105,-3.0228575786485017
1786664748.7631867,-22.590773189701945,0.7093032734617802,2.945499572555283,-9.204127314547954,0.10697633833612344
1786664748.767093,-20.92302641370974,4.250985896534057,-1.7040808976097557,-3.082401379291197,-0.7993105841454187
1786664748.7709992,-23.94322247340622,4.979745030689315,-10.313009235924879,8.097260410660402,-1.0942140469799353
1786664748.7749054,-20.2672494055186,6.268410557981564,3.0578643167568234,15.903798985789448,-1.7336065068715865
